,맥주,Aroma,Appearance,Flavor,Mouthfeel,Overall
0,Kotayk Lager,4.284848484848485,2.6,4.290909090909091,2.375757575757576,8.363636363636363
0,Erebuni,4.523809523809524,2.9761904761904763,4.523809523809524,2.5833333333333335,9.011904761904763
0,Karagandinskoe Svetloe,4.344827586206897,2.8620689655172415,4.103448275862069,2.310344827586207,8.862068965517242
0,Nashe Pivo Klassicheskoe,4.285714285714286,2.7857142857142856,4.285714285714286,2.3214285714285716,8.642857142857142
0,Arpa,3.810810810810811,2.5405405405405403,3.675675675675676,2.189189189189189,7.351351351351352
0,Xirdalan Lager Beer,4.016129032258065,2.661290322580645,4.241935483870968,2.467741935483871,7.870967741935484
0,Afsana,3.8461538461538463,2.41025641025641,3.6923076923076925,2.128205128205128,6.615384615384615
0,Sarbast Original Beer,4.230769230769231,3.0,4.153846153846154,2.5384615384615383,7.923076923076923
0,Zip 5 Klassiki,3.090909090909091,2.4545454545454546,3.1818181818181817,2.1818181818181817,6.090909090909091
0,Taybeh Beer Golden,4.343891402714932,2.755656108597285,4.4343891402714934,2.420814479638009,8.592760180995475
0,Kilimanjaro Premium Lager,3.5826771653543306,2.47244094488189,3.7874015748031495,2.204724409448819,7.31496062992126
0,Serengeti Premium Lager,3.6787878787878787,2.587878787878788,3.7393939393939393,2.296969696969697,7.248484848484848
0,Safari Lager,3.827272727272727,2.7181818181818183,4.0,2.290909090909091,7.636363636363637
0,Ndovu Special Malt,3.8653846153846154,2.5384615384615383,4.134615384615385,2.230769230769231,7.711538461538462
0,Kenya Tusker Lager,4.0,2.537864077669903,4.194174757281553,2.4194174757281552,8.23883495145631
1,Summit Extra Pale Ale,6.226643598615917,3.3633217993079585,6.4411764705882355,3.282006920415225,13.29757785467128
0,Windhoek Lager,4.026431718061674,2.607929515418502,4.2687224669603525,2.4162995594713657,8.248898678414097
0,Tafel Lager,4.32258064516129,2.6774193548387095,4.32258064516129,2.5,8.193548387096774
0,Castle Lager,3.7163375224416515,2.5062836624775584,3.9156193895870737,2.220825852782765,7.6140035906642725
0,Citizen Cider Unified Press,6.516129032258065,3.0161290322580645,6.661290322580645,3.403225806451613,13.935483870967742
0,CBC Pilsner,5.075949367088608,3.0632911392405062,5.291139240506329,2.8227848101265822,10.784810126582279
0,Sibebe Premium Lager,3.6666666666666665,2.4047619047619047,3.5714285714285716,2.119047619047619,6.714285714285714
0,2M,3.3675213675213675,2.4957264957264957,3.41025641025641,2.111111111111111,6.401709401709402
0,Manica,3.891891891891892,2.5675675675675675,4.1891891891891895,2.4864864864864864,7.783783783783784
0,Laurentina Clara,3.5824175824175826,2.5054945054945055,3.857142857142857,2.2637362637362637,7.142857142857143
0,Cuca,3.3333333333333335,2.4583333333333335,3.3541666666666665,2.15625,6.229166666666667
0,Harar,4.333333333333333,2.716666666666667,4.6,2.625,9.066666666666666
0,Dashen Beer,3.566666666666667,2.533333333333333,3.8666666666666667,2.2,7.133333333333334
1,Walia,4.090909090909091,2.8181818181818183,4.212121212121212,2.5454545454545454,8.333333333333334
0,Bedele Special Beer,4.315789473684211,2.6315789473684212,4.381578947368421,2.4473684210526314,8.276315789473685
1,Meta Beer Export Lager,4.109589041095891,2.6986301369863015,4.178082191780822,2.4794520547945207,8.027397260273972
0,Nile Special (Lager),3.5,2.34375,3.71875,2.203125,7.0
0,Bell Lager,3.639455782312925,2.54421768707483,3.761904761904762,2.1700680272108843,7.149659863945578
0,Primus Světlé (Pale),4.397849462365591,2.795698924731183,4.505376344086022,2.4946236559139785,8.935483870967742
0,Nkoyi,3.533333333333333,2.2666666666666666,3.7333333333333334,1.9333333333333333,6.133333333333334
0,Mosi Lager,3.7636363636363637,2.5636363636363635,3.8363636363636364,2.3636363636363638,7.236363636363636
0,Brakina Bière du Burkina,3.3684210526315788,2.6315789473684212,3.263157894736842,2.3157894736842106,6.684210526315789
0,Asmara Lager Beer,3.9074074074074074,2.611111111111111,4.092592592592593,2.4166666666666665,7.648148148148148
0,Mamba,4.8,2.7333333333333334,5.333333333333333,2.6666666666666665,11.2
0,Zambezi Lager,3.7197452229299364,2.5414012738853504,3.7770700636942673,2.261146496815287,7.388535031847134
0,Star Lager (Nigeria),3.7465753424657535,2.589041095890411,3.808219178082192,2.1986301369863015,7.226027397260274
0,Trophy Trophy Wife,7.086956521739131,3.5652173913043477,7.0,3.4782608695652173,14.434782608695652
0,Virunga Mist,5.038461538461538,3.230769230769231,4.846153846153846,2.6153846153846154,9.23076923076923
0,Club Colombia Dorada,4.02491103202847,2.6334519572953736,4.1886120996441285,2.398576512455516,8.078291814946619
0,B.B. Originál Světlý Ležák Budweiser Bier,4.816326530612245,2.931972789115646,5.292517006802721,2.7687074829931975,10.387755102040817
0,Mocaf Export,3.4,2.44,3.36,2.36,6.12
0,Maluti Premium Lager,3.898989898989899,2.676767676767677,3.878787878787879,2.282828282828283,7.161616161616162
0,Régab,3.230769230769231,2.230769230769231,3.3076923076923075,2.1153846153846154,6.269230769230769
0,Banjul Jul Brew,3.6944444444444446,2.3055555555555554,3.6527777777777777,2.2222222222222223,7.152777777777778
0,Guiluxe,3.5294117647058822,2.411764705882353,3.7058823529411766,2.1176470588235294,7.235294117647059
0,Gala,3.1153846153846154,2.230769230769231,3.230769230769231,2.269230769230769,6.384615384615385
1,Strela (Classic),3.845528455284553,2.6097560975609757,3.886178861788618,2.2845528455284554,7.373983739837398
1,Sakara Gold,3.4202127659574466,2.404255319148936,3.622340425531915,2.0851063829787235,6.957446808510638
1,Luxor Classic Lager,4.0,2.473684210526316,3.9473684210526314,2.1052631578947367,7.526315789473684
0,Sphinx Classic,3.6,2.0,3.3,2.1,6.9
1,Casablanca (Casa Beer),4.224832214765101,2.6946308724832213,4.456375838926174,2.5184563758389262,8.721476510067115
0,Kania,3.8,2.466666666666667,3.7333333333333334,2.066666666666667,6.6
0,Celtia,3.6094674556213016,2.4319526627218937,3.6923076923076925,2.1834319526627217,7.195266272189349
0,Berber Blonde,3.8125,2.25,3.75,2.0,7.25
0,Tango Bière Blonde,3.375,2.375,3.6875,2.375,7.0625
0,Porterhouse Wrasslers XXXX,6.930232558139535,4.003875968992248,7.042635658914729,3.552325581395349,14.335271317829458
0,Cascade Kriek Ale,7.487895716945996,3.6815642458100557,7.5512104283054,3.7001862197392925,15.445065176908752
0,Coopers Best Extra Stout,6.780327868852459,3.754918032786885,6.89344262295082,3.4057377049180326,14.114754098360656
3,Emu Bitter,3.212121212121212,2.484848484848485,3.6666666666666665,2.0303030303030303,7.03030303030303
0,Tooheys New,3.632876712328767,2.5397260273972604,3.936986301369863,2.2849315068493152,7.567123287671233
0,Tun Tavern Leather-Neck Stout,5.95,3.5,6.125,3.025,12.425
1,Carlton Sheaf Stout,6.254125412541254,3.68976897689769,6.188118811881188,3.165016501650165,12.762376237623762
0,Rocks The Hangman Pale Ale,6.488372093023256,3.372093023255814,6.5813953488372094,3.1627906976744184,13.023255813953488
0,SP Lager Beer,3.9705882352941178,2.4705882352941178,4.0588235294117645,2.1470588235294117,8.029411764705882
1,Tui East India Pale Ale,4.079681274900398,2.756972111553785,4.175298804780876,2.151394422310757,8.207171314741036
0,Steinlager Classic,4.181069958847736,2.7393689986282577,4.603566529492455,2.5665294924554183,9.123456790123457
2,Moa Imperial Oak Aged Stout,7.089783281733746,3.869969040247678,7.198142414860681,3.544891640866873,14.653250773993808
2,SolBrew,3.4166666666666665,2.3333333333333335,3.3333333333333335,1.8333333333333333,6.916666666666667
0,Vailima,3.457627118644068,2.3220338983050848,3.389830508474576,2.0338983050847457,6.271186440677966
0,Vonu Pure Lager,4.762886597938144,2.9278350515463916,4.88659793814433,2.711340206185567,9.77319587628866
1,"Duff Beer (Germany, 4.7%)",3.96484375,2.640625,4.1640625,2.33984375,7.984375
0,Amager Hr. Papsø,7.567961165048544,3.495145631067961,7.412621359223301,3.6941747572815533,15.189320388349515
0,Bofferding Lager Pils,4.530249110320285,2.7793594306049823,4.686832740213523,2.6370106761565837,9.13167259786477
0,Mousel Premium Pils,4.214953271028038,2.7289719626168223,4.317757009345795,2.467289719626168,8.336448598130842
0,Desant Svitle (DMB),3.652173913043478,2.391304347826087,3.739130434782609,2.130434782608696,7.521739130434782
0,Slavutych Pivo (Slavutich Premium),4.285714285714286,2.6984126984126986,4.550264550264551,2.5238095238095237,9.095238095238095
0,Kasztelan Niepasteryzowane,4.292134831460674,2.808988764044944,4.580524344569288,2.50561797752809,8.99250936329588
0,Brok Export,4.09375,2.6145833333333335,4.270833333333333,2.3645833333333335,8.4375
0,Pilsen (Costa Rica),3.6887417218543046,2.4900662251655628,3.8874172185430464,2.218543046357616,7.569536423841059
